"","Year","Length","Sex","Shell","Legal","N","lenclass"
"7081",2013,121,1,1,1,1,114
"7082",2013,121,1,1,1,1,114
"7083",2013,121,1,2,1,1,114
"7084",2013,121,1,1,1,1,114
"7086",2013,121,1,1,1,1,114
"7087",2013,121,1,1,1,1,114
"7088",2013,121,1,1,1,1,114
"7089",2013,121,1,1,1,1,114
"7090",2013,121,1,1,1,1,114
"7091",2013,121,1,1,1,1,114
"7092",2013,121,1,1,1,1,114
"7093",2013,121,1,2,1,1,114
"7094",2013,121,1,1,1,1,114
"7095",2013,121,1,1,1,1,114
"7096",2013,121,1,1,1,1,114
"7097",2013,121,1,1,1,1,114
"7098",2013,121,1,1,1,1,114
"7099",2013,121,1,1,1,1,114
"7100",2013,121,1,1,1,1,114
"7101",2013,121,1,1,1,1,114
"7102",2013,121,1,1,1,1,114
"7103",2013,121,1,1,1,1,114
"7104",2013,121,1,1,1,1,114
"7105",2013,121,1,1,1,1,114
"7106",2013,121,1,1,1,1,114
"7107",2013,121,1,1,1,1,114
"7108",2013,121,1,1,1,1,114
"7109",2013,121,1,2,1,1,114
"7110",2013,121,1,2,1,1,114
"7111",2013,121,1,2,1,1,114
"7112",2013,121,1,1,1,1,114
"7113",2013,121,1,1,1,1,114
"7114",2013,121,1,2,1,1,114
"7115",2013,121,1,1,1,1,114
"7116",2013,121,1,1,1,1,114
"7117",2013,121,1,2,1,1,114
"7118",2013,121,1,1,1,1,114
"7119",2013,121,1,1,1,1,114
"7120",2013,121,1,1,1,1,114
"7121",2013,121,1,1,1,1,114
"7122",2013,121,1,1,1,1,114
"7123",2013,121,1,1,1,1,114
"7124",2013,121,1,1,1,1,114
"7125",2013,121,1,1,1,1,114
"7126",2013,121,1,1,1,1,114
"7127",2013,121,1,1,1,1,114
"7128",2013,121,1,1,1,1,114
"7129",2013,121,1,1,1,1,114
"7130",2013,121,1,1,1,1,114
"7131",2013,121,1,1,1,1,114
"7132",2013,121,1,1,1,1,114
"7133",2013,121,1,1,1,1,114
"7134",2013,121,1,1,1,1,114
"7135",2013,121,1,1,1,1,114
"7136",2013,121,1,1,1,1,114
"7137",2013,121,1,1,1,1,114
"7138",2013,121,1,1,1,1,114
"7139",2013,121,1,1,1,1,114
"7140",2013,121,1,1,1,1,114
"7141",2013,121,1,1,1,1,114
"7142",2013,122,1,1,1,1,114
"7143",2013,122,1,1,1,1,114
"7144",2013,122,1,1,1,1,114
"7145",2013,122,1,1,1,1,114
"7146",2013,122,1,1,1,1,114
"7147",2013,122,1,1,1,1,114
"7148",2013,122,1,1,1,1,114
"7149",2013,122,1,1,1,1,114
"7150",2013,122,1,2,1,1,114
"7151",2013,122,1,1,1,1,114
"7152",2013,122,1,1,1,1,114
"7153",2013,122,1,2,1,1,114
"7154",2013,122,1,1,1,1,114
"7155",2013,122,1,1,1,1,114
"7156",2013,122,1,1,1,1,114
"7157",2013,122,1,1,1,1,114
"7158",2013,122,1,1,1,1,114
"7159",2013,122,1,1,1,1,114
"7160",2013,122,1,1,1,1,114
"7161",2013,122,1,1,1,1,114
"7162",2013,122,1,1,1,1,114
"7163",2013,122,1,2,1,1,114
"7164",2013,122,1,1,1,1,114
"7165",2013,122,1,2,1,1,114
"7166",2013,122,1,1,1,1,114
"7167",2013,122,1,1,1,1,114
"7168",2013,122,1,1,1,1,114
"7169",2013,122,1,1,1,1,114
"7170",2013,122,1,1,1,1,114
"7171",2013,122,1,2,1,1,114
"7172",2013,122,1,1,1,1,114
"7173",2013,122,1,2,1,1,114
"7174",2013,122,1,1,1,1,114
"7175",2013,122,1,1,1,1,114
"7176",2013,122,1,1,1,1,114
"7177",2013,122,1,1,1,1,114
"7178",2013,122,1,1,1,1,114
"7179",2013,122,1,1,1,1,114
"7180",2013,122,1,1,1,1,114
"7181",2013,122,1,1,1,1,114
"7182",2013,122,1,1,1,1,114
"7183",2013,122,1,1,1,1,114
"7184",2013,122,1,1,1,1,114
"7185",2013,122,1,2,1,1,114
"7186",2013,122,1,1,1,1,114
"7187",2013,122,1,1,1,1,114
"7188",2013,122,1,2,1,1,114
"7189",2013,122,1,1,1,1,114
"7190",2013,122,1,1,1,1,114
"7191",2013,122,1,1,1,1,114
"7192",2013,122,1,2,1,1,114
"7193",2013,122,1,1,1,1,114
"7194",2013,122,1,1,1,1,114
"7195",2013,122,1,1,1,1,114
"7196",2013,122,1,NA,1,1,114
"7197",2013,122,1,1,1,1,114
"7198",2013,122,1,1,1,1,114
"7199",2013,122,1,1,1,1,114
"7200",2013,122,1,1,1,1,114
"7201",2013,122,1,1,1,1,114
"7202",2013,122,1,1,1,1,114
"7203",2013,122,1,1,1,1,114
"7204",2013,122,1,1,1,1,114
"7205",2013,122,1,1,1,1,114
"7206",2013,122,1,1,1,1,114
"7207",2013,122,1,1,1,1,114
"7208",2013,122,1,1,1,1,114
"7209",2013,122,1,1,1,1,114
"7210",2013,122,1,1,1,1,114
"7211",2013,122,1,1,1,1,114
"7212",2013,122,1,1,1,1,114
"7213",2013,122,1,1,1,1,114
"7214",2013,122,1,1,1,1,114
"7215",2013,122,1,1,1,1,114
"7216",2013,122,1,1,2,1,114
"7217",2013,123,1,1,1,1,114
"7218",2013,123,1,1,1,1,114
"7219",2013,123,1,2,1,1,114
"7220",2013,123,1,1,1,1,114
"7221",2013,123,1,1,1,1,114
"7222",2013,123,1,1,1,1,114
"7223",2013,123,1,1,1,1,114
"7224",2013,123,1,1,1,1,114
"7225",2013,123,1,1,1,1,114
"7226",2013,123,1,1,1,1,114
"7227",2013,123,1,1,1,1,114
"7228",2013,123,1,1,1,1,114
"7229",2013,123,1,2,1,1,114
"7230",2013,123,1,1,1,1,114
"7231",2013,123,1,1,1,1,114
"7232",2013,123,1,2,1,1,114
"7233",2013,123,1,2,1,1,114
"7234",2013,123,1,2,1,1,114
"7235",2013,123,1,1,1,1,114
"7236",2013,123,1,1,1,1,114
"7237",2013,123,1,1,1,1,114
"7238",2013,123,1,1,1,1,114
"7239",2013,123,1,1,1,1,114
"7240",2013,123,1,1,1,1,114
"7241",2013,123,1,1,1,1,114
"7242",2013,123,1,1,1,1,114
"7243",2013,123,1,1,1,1,114
"7244",2013,123,1,1,1,1,114
"7245",2013,123,1,1,1,1,114
"7246",2013,123,1,1,1,1,114
"7247",2013,123,1,1,1,1,114
"7248",2013,123,1,1,1,1,114
"7249",2013,123,1,1,1,1,114
"7250",2013,123,1,1,1,1,114
"7251",2013,123,1,2,1,1,114
"7252",2013,123,1,1,1,1,114
"7253",2013,123,1,1,1,1,114
"7254",2013,123,1,1,1,1,114
"7255",2013,123,1,1,1,1,114
"7256",2013,123,1,1,1,1,114
"7257",2013,123,1,1,1,1,114
"7258",2013,123,1,2,1,1,114
"7259",2013,123,1,2,1,1,114
"7260",2013,123,1,1,1,1,114
"7261",2013,123,1,1,1,1,114
"7262",2013,123,1,1,1,1,114
"7263",2013,123,1,1,1,1,114
"7264",2013,123,1,1,1,1,114
"7265",2013,123,1,2,1,1,114
"7266",2013,123,1,1,1,1,114
"7267",2013,123,1,1,1,1,114
"7268",2013,123,1,1,1,1,114
"7269",2013,123,1,1,1,1,114
"7270",2013,123,1,1,1,1,114
"7271",2013,123,1,1,1,1,114
"7272",2013,123,1,1,1,1,114
"7273",2013,123,1,1,1,1,114
"7274",2013,123,1,1,1,1,114
"7275",2013,123,1,1,1,1,114
"7276",2013,123,1,1,1,1,114
"7277",2013,123,1,2,1,1,114
"7278",2013,123,1,1,1,1,114
"7279",2013,123,1,1,1,1,114
"7280",2013,123,1,1,1,1,114
"7281",2013,123,1,1,1,1,114
"7282",2013,123,1,1,1,1,114
"7283",2013,123,1,2,1,1,114
"7284",2013,124,1,1,1,1,124
"7285",2013,124,1,1,1,1,124
"7286",2013,124,1,1,1,1,124
"7287",2013,124,1,1,1,1,124
"7288",2013,124,1,1,1,1,124
"7289",2013,124,1,1,1,1,124
"7290",2013,124,1,1,1,1,124
"7291",2013,124,1,2,1,1,124
"7292",2013,124,1,1,1,1,124
"7293",2013,124,1,1,1,1,124
"7294",2013,124,1,1,1,1,124
"7295",2013,124,1,1,1,1,124
"7296",2013,124,1,1,1,1,124
"7297",2013,124,1,1,1,1,124
"7298",2013,124,1,2,1,1,124
"7299",2013,124,1,1,1,1,124
"7300",2013,124,1,1,1,1,124
"7301",2013,124,1,1,1,1,124
"7302",2013,124,1,1,1,1,124
"7303",2013,124,1,1,1,1,124
"7304",2013,124,1,1,1,1,124
"7305",2013,124,1,1,1,1,124
"7306",2013,124,1,1,1,1,124
"7307",2013,124,1,1,1,1,124
"7308",2013,124,1,1,1,1,124
"7309",2013,124,1,1,1,1,124
"7310",2013,124,1,1,1,1,124
"7311",2013,124,1,1,1,1,124
"7312",2013,124,1,1,1,1,124
"7313",2013,124,1,1,1,1,124
"7314",2013,124,1,1,1,1,124
"7315",2013,124,1,1,1,1,124
"7316",2013,124,1,1,1,1,124
"7317",2013,124,1,1,1,1,124
"7318",2013,124,1,1,1,1,124
"7319",2013,124,1,1,1,1,124
"7320",2013,124,1,1,1,1,124
"7321",2013,124,1,1,1,1,124
"7322",2013,124,1,1,1,1,124
"7323",2013,124,1,1,1,1,124
"7324",2013,124,1,1,1,1,124
"7325",2013,124,1,1,1,1,124
"7326",2013,124,1,2,1,1,124
"7327",2013,124,1,1,1,1,124
"7328",2013,124,1,2,1,1,124
"7329",2013,124,1,2,1,1,124
"7330",2013,124,1,NA,1,1,124
"7331",2013,124,1,1,1,1,124
"7332",2013,124,1,1,1,1,124
"7333",2013,124,1,1,1,1,124
"7334",2013,124,1,1,1,1,124
"7335",2013,124,1,1,1,1,124
"7336",2013,124,1,1,1,1,124
"7337",2013,124,1,1,1,1,124
"7338",2013,124,1,1,1,1,124
"7339",2013,124,1,1,1,1,124
"7340",2013,124,1,1,1,1,124
"7341",2013,124,1,1,1,1,124
"7342",2013,124,1,1,1,1,124
"7343",2013,124,1,1,1,1,124
"7344",2013,124,1,1,1,1,124
"7345",2013,124,1,1,1,1,124
"7346",2013,124,1,1,1,1,124
"7347",2013,124,1,1,1,1,124
"7348",2013,124,1,1,1,1,124
"7349",2013,124,1,1,1,1,124
"7350",2013,124,1,2,1,1,124
"7351",2013,124,1,1,1,1,124
"7352",2013,125,1,2,1,1,124
"7353",2013,125,1,1,1,1,124
"7354",2013,125,1,1,1,1,124
"7355",2013,125,1,1,1,1,124
"7356",2013,125,1,1,1,1,124
"7357",2013,125,1,1,1,1,124
"7358",2013,125,1,1,1,1,124
"7359",2013,125,1,1,1,1,124
"7360",2013,125,1,1,1,1,124
"7361",2013,125,1,2,1,1,124
"7362",2013,125,1,1,1,1,124
"7363",2013,125,1,1,1,1,124
"7364",2013,125,1,1,1,1,124
"7365",2013,125,1,1,1,1,124
"7366",2013,125,1,1,1,1,124
"7367",2013,125,1,1,1,1,124
"7368",2013,125,1,1,1,1,124
"7369",2013,125,1,1,1,1,124
"7370",2013,125,1,1,1,1,124
"7371",2013,125,1,1,1,1,124
"7372",2013,125,1,1,1,1,124
"7373",2013,125,1,1,1,1,124
"7374",2013,125,1,1,1,1,124
"7375",2013,125,1,2,1,1,124
"7376",2013,125,1,1,1,1,124
"7377",2013,125,1,1,1,1,124
"7378",2013,125,1,1,1,1,124
"7379",2013,125,1,1,1,1,124
"7380",2013,125,1,2,1,1,124
"7381",2013,125,1,2,1,1,124
"7382",2013,125,1,1,1,1,124
"7383",2013,125,1,1,1,1,124
"7384",2013,125,1,1,1,1,124
"7385",2013,125,1,2,1,1,124
"7386",2013,125,1,1,1,1,124
"7387",2013,125,1,2,1,1,124
"7388",2013,125,1,1,1,1,124
"7389",2013,125,1,1,1,1,124
"7390",2013,125,1,1,1,1,124
"7391",2013,125,1,1,1,1,124
"7392",2013,125,1,1,1,1,124
"7393",2013,125,1,2,1,1,124
"7394",2013,125,1,1,1,1,124
"7395",2013,125,1,2,1,1,124
"7396",2013,125,1,1,1,1,124
"7397",2013,125,1,1,1,1,124
"7398",2013,125,1,1,1,1,124
"7399",2013,125,1,1,1,1,124
"7400",2013,125,1,1,1,1,124
"7401",2013,125,1,1,1,1,124
"7402",2013,125,1,1,1,1,124
"7403",2013,125,1,1,1,1,124
"7404",2013,125,1,1,1,1,124
"7405",2013,125,1,1,1,1,124
"7406",2013,125,1,1,1,1,124
"7407",2013,125,1,1,1,1,124
"7408",2013,125,1,1,1,1,124
"7409",2013,125,1,1,1,1,124
"7410",2013,125,1,1,1,1,124
"7411",2013,125,1,1,1,1,124
"7412",2013,125,1,1,1,1,124
"7413",2013,125,1,1,1,1,124
"7414",2013,125,1,1,1,1,124
"7415",2013,125,1,1,1,1,124
"7416",2013,125,1,1,1,1,124
"7417",2013,125,1,1,1,1,124
"7418",2013,125,1,1,2,1,124
"7419",2013,125,1,1,1,1,124
"7420",2013,125,1,2,1,1,124
"7421",2013,126,1,1,1,1,124
"7422",2013,126,1,1,1,1,124
"7423",2013,126,1,1,1,1,124
"7424",2013,126,1,1,1,1,124
"7425",2013,126,1,2,1,1,124
"7426",2013,126,1,1,1,1,124
"7427",2013,126,1,1,1,1,124
"7428",2013,126,1,1,1,1,124
"7429",2013,126,1,1,1,1,124
"7430",2013,126,1,1,1,1,124
"7431",2013,126,1,1,1,1,124
"7432",2013,126,1,1,1,1,124
"7433",2013,126,1,1,1,1,124
"7434",2013,126,1,1,1,1,124
"7435",2013,126,1,1,1,1,124
"7436",2013,126,1,1,1,1,124
"7437",2013,126,1,1,1,1,124
"7438",2013,126,1,1,1,1,124
"7439",2013,126,1,1,1,1,124
"7440",2013,126,1,1,1,1,124
"7441",2013,126,1,1,1,1,124
"7442",2013,126,1,1,1,1,124
"7443",2013,126,1,1,1,1,124
"7444",2013,126,1,1,1,1,124
"7445",2013,126,1,1,1,1,124
"7446",2013,126,1,1,1,1,124
"7447",2013,126,1,1,1,1,124
"7448",2013,126,1,1,1,1,124
"7449",2013,126,1,1,1,1,124
"7450",2013,126,1,1,1,1,124
"7451",2013,126,1,1,1,1,124
"7452",2013,126,1,1,1,1,124
"7453",2013,126,1,1,1,1,124
"7454",2013,126,1,1,1,1,124
"7455",2013,126,1,1,1,1,124
"7456",2013,126,1,1,1,1,124
"7457",2013,126,1,1,1,1,124
"7458",2013,126,1,1,1,1,124
"7459",2013,126,1,2,1,1,124
"7460",2013,126,1,1,1,1,124
"7461",2013,126,1,1,1,1,124
"7462",2013,126,1,1,1,1,124
"7463",2013,126,1,2,1,1,124
"7464",2013,126,1,1,1,1,124
"7465",2013,126,1,1,1,1,124
"7466",2013,126,1,1,1,1,124
"7467",2013,126,1,1,1,1,124
"7468",2013,126,1,1,1,1,124
"7469",2013,126,1,1,1,1,124
"7470",2013,126,1,1,1,1,124
"7471",2013,126,1,1,1,1,124
"7472",2013,126,1,1,1,1,124
"7473",2013,126,1,1,1,1,124
"7474",2013,127,1,1,1,1,124
"7475",2013,127,1,2,1,1,124
"7476",2013,127,1,1,1,1,124
"7477",2013,127,1,1,1,1,124
"7478",2013,127,1,1,1,1,124
"7479",2013,127,1,1,1,1,124
"7480",2013,127,1,1,1,1,124
"7481",2013,127,1,2,1,1,124
"7482",2013,127,1,1,1,1,124
"7483",2013,127,1,1,1,1,124
"7484",2013,127,1,1,1,1,124
"7485",2013,127,1,1,1,1,124
"7486",2013,127,1,1,1,1,124
"7487",2013,127,1,1,1,1,124
"7488",2013,127,1,1,1,1,124
"7489",2013,127,1,1,1,1,124
"7490",2013,127,1,1,1,1,124
"7491",2013,127,1,1,1,1,124
"7492",2013,127,1,1,1,1,124
"7493",2013,127,1,1,1,1,124
"7494",2013,127,1,1,1,1,124
"7495",2013,127,1,1,1,1,124
"7496",2013,127,1,2,1,1,124
"7497",2013,127,1,1,1,1,124
"7498",2013,127,1,1,1,1,124
"7499",2013,127,1,1,1,1,124
"7500",2013,127,1,1,1,1,124
"7501",2013,127,1,1,1,1,124
"7502",2013,127,1,1,1,1,124
"7503",2013,127,1,1,1,1,124
"7504",2013,127,1,1,1,1,124
"7505",2013,127,1,2,1,1,124
"7506",2013,127,1,1,1,1,124
"7507",2013,127,1,1,1,1,124
"7508",2013,127,1,1,1,1,124
"7509",2013,127,1,1,1,1,124
"7510",2013,127,1,1,1,1,124
"7511",2013,127,1,1,1,1,124
"7512",2013,127,1,2,1,1,124
"7513",2013,127,1,1,1,1,124
"7514",2013,127,1,1,1,1,124
"7515",2013,127,1,1,1,1,124
"7516",2013,127,1,1,1,1,124
"7517",2013,128,1,1,1,1,124
"7518",2013,128,1,1,1,1,124
"7519",2013,128,1,1,1,1,124
"7520",2013,128,1,1,1,1,124
"7521",2013,128,1,1,1,1,124
"7522",2013,128,1,1,1,1,124
"7523",2013,128,1,1,1,1,124
"7524",2013,128,1,1,1,1,124
"7525",2013,128,1,1,1,1,124
"7526",2013,128,1,1,1,1,124
"7527",2013,128,1,1,1,1,124
"7528",2013,128,1,1,1,1,124
"7529",2013,128,1,1,1,1,124
"7530",2013,128,1,1,1,1,124
"7531",2013,128,1,1,1,1,124
"7532",2013,128,1,1,1,1,124
"7533",2013,128,1,1,1,1,124
"7534",2013,128,1,1,1,1,124
"7535",2013,128,1,1,1,1,124
"7536",2013,128,1,1,1,1,124
"7537",2013,128,1,1,1,1,124
"7538",2013,128,1,1,1,1,124
"7539",2013,128,1,1,1,1,124
"7540",2013,128,1,1,1,1,124
"7541",2013,128,1,1,1,1,124
"7542",2013,128,1,1,1,1,124
"7543",2013,128,1,1,1,1,124
"7544",2013,128,1,1,1,1,124
"7545",2013,128,1,2,1,1,124
"7546",2013,128,1,1,1,1,124
"7547",2013,128,1,NA,1,1,124
"7548",2013,128,1,1,1,1,124
"7549",2013,128,1,1,1,1,124
"7550",2013,128,1,1,1,1,124
"7551",2013,128,1,1,1,1,124
"7552",2013,128,1,2,1,1,124
"7553",2013,128,1,1,1,1,124
"7554",2013,128,1,1,1,1,124
"7555",2013,128,1,1,1,1,124
"7556",2013,128,1,1,1,1,124
"7557",2013,128,1,1,1,1,124
"7558",2013,128,1,1,1,1,124
"7559",2013,128,1,1,1,1,124
"7560",2013,128,1,1,1,1,124
"7561",2013,128,1,1,1,1,124
"7562",2013,128,1,1,1,1,124
"7563",2013,128,1,1,1,1,124
"7564",2013,128,1,1,1,1,124
"7565",2013,128,1,1,1,1,124
"7566",2013,128,1,1,1,1,124
"7567",2013,128,1,1,1,1,124
"7568",2013,128,1,1,1,1,124
"7569",2013,129,1,1,1,1,124
"7570",2013,129,1,1,1,1,124
"7571",2013,129,1,1,1,1,124
"7572",2013,129,1,2,1,1,124
"7573",2013,129,1,1,1,1,124
"7574",2013,129,1,1,1,1,124
"7575",2013,129,1,1,1,1,124
"7576",2013,129,1,1,1,1,124
"7577",2013,129,1,1,1,1,124
"7578",2013,129,1,2,1,1,124
"7579",2013,129,1,1,1,1,124
"7580",2013,129,1,1,1,1,124
"7581",2013,129,1,1,1,1,124
"7582",2013,129,1,1,1,1,124
"7583",2013,129,1,1,1,1,124
"7584",2013,129,1,1,1,1,124
"7585",2013,129,1,1,1,1,124
"7586",2013,129,1,1,1,1,124
"7587",2013,129,1,2,1,1,124
"7588",2013,129,1,1,1,1,124
"7589",2013,129,1,1,1,1,124
"7590",2013,129,1,2,1,1,124
"7591",2013,129,1,1,1,1,124
"7592",2013,129,1,1,1,1,124
"7593",2013,129,1,1,1,1,124
"7594",2013,129,1,1,1,1,124
"7595",2013,129,1,1,1,1,124
"7596",2013,129,1,1,1,1,124
"7597",2013,129,1,1,1,1,124
"7598",2013,129,1,1,1,1,124
"7599",2013,129,1,2,1,1,124
"7600",2013,129,1,1,1,1,124
"7601",2013,129,1,1,1,1,124
"7602",2013,130,1,1,1,1,124
"7603",2013,130,1,1,1,1,124
"7604",2013,130,1,1,1,1,124
"7605",2013,130,1,1,1,1,124
"7606",2013,130,1,1,1,1,124
"7607",2013,130,1,1,1,1,124
"7608",2013,130,1,1,1,1,124
"7609",2013,130,1,1,1,1,124
"7610",2013,130,1,1,1,1,124
"7611",2013,130,1,2,1,1,124
"7612",2013,130,1,1,1,1,124
"7613",2013,130,1,1,1,1,124
"7614",2013,130,1,1,1,1,124
"7615",2013,130,1,1,1,1,124
"7616",2013,130,1,1,1,1,124
"7617",2013,130,1,1,1,1,124
"7618",2013,130,1,1,1,1,124
"7619",2013,130,1,1,1,1,124
"7620",2013,130,1,1,1,1,124
"7621",2013,130,1,1,1,1,124
"7622",2013,130,1,1,1,1,124
"7623",2013,130,1,1,1,1,124
"7624",2013,130,1,2,1,1,124
"7625",2013,130,1,2,1,1,124
"7626",2013,130,1,1,1,1,124
"7627",2013,130,1,1,1,1,124
"7628",2013,130,1,1,1,1,124
"7629",2013,130,1,2,1,1,124
"7630",2013,130,1,1,1,1,124
"7632",2013,130,1,1,1,1,124
"7633",2013,130,1,1,1,1,124
"7634",2013,130,1,1,1,1,124
"7635",2013,130,1,1,1,1,124
"7636",2013,130,1,1,1,1,124
"7637",2013,130,1,2,1,1,124
"7638",2013,130,1,1,1,1,124
"7639",2013,130,1,1,1,1,124
"7640",2013,130,1,1,1,1,124
"7641",2013,130,1,1,1,1,124
"7642",2013,130,1,1,1,1,124
"7643",2013,130,1,1,1,1,124
"7644",2013,130,1,1,1,1,124
"7645",2013,130,1,2,1,1,124
"7646",2013,130,1,1,1,1,124
"7647",2013,130,1,1,1,1,124
"7648",2013,130,1,2,1,1,124
"7649",2013,130,1,1,1,1,124
"7650",2013,130,1,1,1,1,124
"7651",2013,130,1,1,1,1,124
"7652",2013,130,1,1,1,1,124
"7653",2013,130,1,1,1,1,124
"7654",2013,130,1,1,1,1,124
"7655",2013,130,1,1,1,1,124
"7656",2013,130,1,1,1,1,124
"7657",2013,130,1,1,1,1,124
"7658",2013,130,1,1,1,1,124
"7659",2013,130,1,2,1,1,124
"7660",2013,130,1,1,1,1,124
"7661",2013,130,1,1,1,1,124
"7662",2013,130,1,1,1,1,124
"7663",2013,131,1,1,1,1,124
"7664",2013,131,1,1,1,1,124
"7665",2013,131,1,2,1,1,124
"7666",2013,131,1,1,1,1,124
"7667",2013,131,1,1,1,1,124
"7668",2013,131,1,1,1,1,124
"7669",2013,131,1,1,1,1,124
"7670",2013,131,1,1,1,1,124
"7671",2013,131,1,1,1,1,124
"7672",2013,131,1,1,1,1,124
"7673",2013,131,1,1,1,1,124
"7675",2013,131,1,1,1,1,124
"7676",2013,131,1,2,1,1,124
"7677",2013,131,1,1,1,1,124
"7678",2013,131,1,1,1,1,124
"7679",2013,131,1,1,1,1,124
"7680",2013,131,1,1,1,1,124
"7681",2013,131,1,1,1,1,124
"7682",2013,131,1,1,1,1,124
"7683",2013,131,1,1,1,1,124
"7684",2013,131,1,1,1,1,124
"7685",2013,132,1,1,1,1,124
"7686",2013,132,1,1,1,1,124
"7687",2013,132,1,1,1,1,124
"7688",2013,132,1,1,1,1,124
"7689",2013,132,1,1,1,1,124
"7690",2013,132,1,1,1,1,124
"7691",2013,132,1,1,1,1,124
"7692",2013,132,1,1,1,1,124
"7693",2013,132,1,1,1,1,124
"7694",2013,132,1,1,1,1,124
"7695",2013,132,1,1,1,1,124
"7696",2013,132,1,1,1,1,124
"7697",2013,132,1,1,1,1,124
"7698",2013,132,1,2,1,1,124
"7699",2013,132,1,1,1,1,124
"7700",2013,132,1,1,1,1,124
"7701",2013,132,1,1,1,1,124
"7702",2013,132,1,1,1,1,124
"7703",2013,132,1,1,1,1,124
"7704",2013,132,1,1,1,1,124
"7705",2013,132,1,1,1,1,124
"7706",2013,132,1,1,1,1,124
"7707",2013,132,1,1,1,1,124
"7708",2013,132,1,2,1,1,124
"7709",2013,132,1,1,1,1,124
"7710",2013,132,1,1,1,1,124
"7711",2013,132,1,1,1,1,124
"7712",2013,132,1,1,1,1,124
"7713",2013,132,1,1,1,1,124
"7714",2013,133,1,1,1,1,124
"7715",2013,133,1,1,1,1,124
"7716",2013,133,1,1,1,1,124
"7717",2013,133,1,1,1,1,124
"7718",2013,133,1,1,1,1,124
"7719",2013,133,1,1,1,1,124
"7720",2013,133,1,2,1,1,124
"7721",2013,133,1,1,1,1,124
"7722",2013,133,1,1,1,1,124
"7723",2013,133,1,1,1,1,124
"7724",2013,133,1,2,1,1,124
"7725",2013,133,1,1,1,1,124
"7726",2013,133,1,1,1,1,124
"7727",2013,133,1,1,1,1,124
"7728",2013,133,1,1,1,1,124
"7729",2013,133,1,1,1,1,124
"7730",2013,133,1,1,1,1,124
"7731",2013,133,1,1,1,1,124
"7732",2013,133,1,1,1,1,124
"7733",2013,133,1,1,1,1,124
"7734",2013,133,1,1,1,1,124
"7735",2013,133,1,1,1,1,124
"7736",2013,133,1,1,1,1,124
"7737",2013,133,1,1,1,1,124
"7738",2013,133,1,1,1,1,124
"7739",2013,133,1,1,2,1,124
"7740",2013,134,1,1,1,1,134
"7741",2013,134,1,1,1,1,134
"7742",2013,134,1,2,1,1,134
"7743",2013,134,1,1,1,1,134
"7744",2013,134,1,1,1,1,134
"7745",2013,134,1,1,1,1,134
"7746",2013,134,1,2,1,1,134
"7747",2013,134,1,1,1,1,134
"7748",2013,134,1,NA,1,1,134
"7749",2013,134,1,1,1,1,134
"7750",2013,134,1,1,1,1,134
"7751",2013,134,1,1,1,1,134
"7752",2013,134,1,1,1,1,134
"7753",2013,135,1,1,1,1,134
"7754",2013,135,1,1,1,1,134
"7755",2013,135,1,2,1,1,134
"7756",2013,135,1,1,1,1,134
"7757",2013,135,1,1,1,1,134
"7758",2013,135,1,1,1,1,134
"7759",2013,135,1,1,1,1,134
"7760",2013,135,1,1,1,1,134
"7761",2013,135,1,1,1,1,134
"7762",2013,135,1,1,1,1,134
"7763",2013,135,1,1,1,1,134
"7764",2013,135,1,1,1,1,134
"7765",2013,135,1,1,1,1,134
"7766",2013,135,1,2,1,1,134
"7767",2013,135,1,1,1,1,134
"7768",2013,135,1,1,1,1,134
"7769",2013,135,1,1,1,1,134
"7770",2013,135,1,1,1,1,134
"7771",2013,135,1,1,1,1,134
"7772",2013,135,1,1,1,1,134
"7773",2013,135,1,1,1,1,134
"7774",2013,135,1,1,1,1,134
"7775",2013,135,1,1,1,1,134
"7776",2013,135,1,1,1,1,134
"7777",2013,135,1,1,1,1,134
"7778",2013,135,1,1,1,1,134
"7779",2013,136,1,1,1,1,134
"7780",2013,136,1,2,1,1,134
"7781",2013,136,1,1,1,1,134
"7782",2013,136,1,2,1,1,134
"7783",2013,136,1,1,1,1,134
"7784",2013,136,1,1,1,1,134
"7785",2013,136,1,1,1,1,134
"7786",2013,136,1,1,1,1,134
"7787",2013,136,1,1,1,1,134
"7788",2013,137,1,2,1,1,134
"7789",2013,137,1,1,1,1,134
"7790",2013,137,1,1,1,1,134
"7791",2013,138,1,1,1,1,134
"7792",2013,138,1,1,1,1,134
"7793",2013,138,1,1,1,1,134
"7794",2013,138,1,1,1,1,134
"7795",2013,138,1,1,1,1,134
"7796",2013,138,1,1,1,1,134
"7797",2013,139,1,1,1,1,134
"7798",2013,139,1,1,1,1,134
"7799",2013,139,1,1,1,1,134
"7800",2013,139,1,1,1,1,134
"7801",2013,139,1,1,1,1,134
"7802",2013,139,1,1,1,1,134
"7803",2013,139,1,1,1,1,134
"7804",2013,139,1,1,1,1,134
"7805",2013,139,1,2,1,1,134
"7806",2013,140,1,2,1,1,134
"7807",2013,140,1,1,1,1,134
"7808",2013,140,1,1,1,1,134
"7809",2013,140,1,1,1,1,134
"7810",2013,140,1,2,1,1,134
"7811",2013,142,1,1,1,1,134
"7812",2013,142,1,2,1,1,134
"7813",2013,142,1,1,1,1,134
"7814",2013,142,1,1,1,1,134
"7815",2013,143,1,1,1,1,134
"7816",2013,145,1,2,1,1,134
"7817",2013,145,1,1,1,1,134
"7818",2013,145,1,1,1,1,134
